id_producto,categoria,descripcion,marca,cantidad_base,unidad_base,n_observaciones,origen,revisado
7790045000877,almacen.galletitas_dulces_envasadas,GALLETITAS DULCES GRANIX 7GRAN ALGARROBA GRANOVITA PAQ 142 G,GRANIX,0.142,kg,72,auto,no
0655257741376,almacen.galletitas_dulces_envasadas,GALLETITAS NINA SIN TACC LIMÓN Y JENGIBR CJA-120-GR.,NINA,0.12,kg,71,auto,no
7790040139923,almacen.galletitas_dulces_envasadas,GALLETITAS FORMIS FRUTILLA 90GR PAQ-90-GR.,FORMIS,0.0001,kg,70,auto,no
7891962079585,almacen.galletitas_dulces_envasadas,"GALLETITAS CHOCOLATE C/CHOCO BLANCO, BAUDUCCO, 80 GR",BAUDUCCO,0.08,kg,69,auto,no
0723540526235,almacen.galletitas_dulces_envasadas,GALLETITAS NINA SIN TACC DE VAINILLA SIN CJA-120-GR.,NINA,0.12,kg,68,auto,no
7798082001024,almacen.galletitas_dulces_envasadas,GALLETITAS ARROZEN COCO CJA-200-GR.,ARROZEN,0.2,kg,63,auto,no
7798164193012,almacen.galletitas_dulces_envasadas,GALLETITAS DUL.ANILLOS AZUC. LIMÓN MIMAGO PAQ 300 GRM,MIMAGO,0.3,kg,63,auto,no
7798082743627,almacen.galletitas_dulces_envasadas,GALLETITAS DULCES TIA MARUCA PEPAS BOL 250 GRM,TIA MARUCA,0.25,kg,58,auto,no
7798171732389,almacen.galletitas_dulces_envasadas,GALLETITAS RELL.MOUSSE LIMÓN ALFA PAMPA CJA X12 228 GRM,ALFA PAMPA,0.228,kg,58,auto,no
7798308250311,almacen.galletitas_dulces_envasadas,GALLETITAS DULCES SAB.NARANJA S/TACC HAPPY FOOD PAQ 120 GRM,HAPPY FOOD,0.12,kg,57,auto,no
7798308250328,almacen.galletitas_dulces_envasadas,GALLETITAS DULCES D/COCO S/TACC HAPPY FOOD PAQ 120 GRM,HAPPY FOOD,0.12,kg,56,auto,no
7794903232202,almacen.galletitas_dulces_envasadas,GALLETITAS DULCES COOKIE C/MIEL YÜKA PAQ 150 GRM,YÜKA,0.15,kg,55,auto,no
7798164192992,almacen.galletitas_dulces_envasadas,GALLETITAS DUL.ANILLOS AZUC. VAINILLA MIMAGO PAQ 300 GRM,MIMAGO,0.3,kg,53,auto,no
7791672000759,almacen.galletitas_dulces_envasadas,GALLETITAS DULCES FANTOCHE MARMOLADAS PAQ 350 GRM,FANTOCHE,0.35,kg,52,auto,no
7891962071152,almacen.galletitas_dulces_envasadas,"GALLETITAS DULCES C/CHIPS CHOCOLATE, BAUDUCCO, 60 GR",BAUDUCCO,0.06,kg,44,auto,no
7790310982488,almacen.galletitas_dulces_envasadas,GALLETITA TODDY CHISPAS CHOCOLATE LAM-126-GR.,TODDY,0.126,kg,34,auto,no
7790310982846,almacen.galletitas_dulces_envasadas,GALLETITA TODDY CHISPAS CHOCOLATE LAM-126-GR.,TODDY,0.126,kg,34,auto,no
7790040139930,almacen.galletitas_dulces_envasadas,GALLETITAS FORMIS CHOCOLATE 90GR PAQ-90-GR.,FORMIS,0.0001,kg,27,auto,no
7798126074670,almacen.galletitas_dulces_envasadas,GALLETITAS DULCE DE LECHE,CRUNCHIPS,0.132,kg,23,auto,no
7792180137142,almacen.galletitas_dulces_envasadas,GALLETITAS 9 DE ORO BRIGITTE CHOCOLATE C,MOLINO CAÑUELAS S.A.C.I.F.I.A.,0.12,kg,22,auto,no
7798126075059,almacen.galletitas_dulces_envasadas,GALLETITAS OBLEA MARACUYA,SINFONIA,0.1,kg,19,auto,no
7790040139961,almacen.galletitas_dulces_envasadas,GALLETITAS DULCES RELL.DDL. ANIMALES FORMIS PAQ 102 GRM,FORMIS,0.102,kg,14,auto,no
7790040677005,almacen.galletitas_dulces_envasadas,GALLETITAS VAINILLA RELL CHOCOLATE TORTITAS X 125G,TORTITAS,1,un,14,auto,no
7798113151278,almacen.galletitas_dulces_envasadas,GALLETITAS DALE RELL.VAINILLA 81GR,DILEXIS S.A.,0.081,kg,14,auto,no
7798181510236,almacen.galletitas_dulces_envasadas,GALLETITA SMAMS POLV.COCO S/TACC 120GR.,GALLETITA SMAMS POLV.,1,un,14,auto,no
7790040146129,almacen.galletitas_dulces_envasadas,"GALLETITAS DULCES ACARAMELADAS X3, VOCACION, 435 GR",VOCACION,0.435,kg,12,auto,no
7797330101752,almacen.galletitas_dulces_envasadas,GALLETITAS GRANDIET LIGHT VAINILLA 180GR,GRANDIET S.R.L.,0.18,kg,11,auto,no
7797330101769,almacen.galletitas_dulces_envasadas,GALLETITAS GRANDIET LIGHT LIMON 180GR,GRANDIET S.R.L.,0.18,kg,11,auto,no
7797330101783,almacen.galletitas_dulces_envasadas,GALLETITAS GRANDIET LIGHT COCO 180GR,GRANDIET S.R.L.,0.18,kg,11,auto,no
7798113151261,almacen.galletitas_dulces_envasadas,GALLETITAS DALE RELL.FRUTILLA 81GR,DILEXIS S.A.,0.081,kg,11,auto,no
7798144941244,almacen.galletitas_dulces_envasadas,GALLETITAS DIMAX VAINILLA S/GLUTEN 200GR,DIMAX S.R.L.,0.2,kg,11,auto,no
7790040534209,almacen.galletitas_dulces_envasadas,GALLETITA ARCOR FORMIS FRUTILLA 72GR.,GALLETITA FORMIS,1,un,10,auto,no
7790040720305,almacen.galletitas_dulces_envasadas,GALLETITAS ARCOR MANA LIMON 136GRS,ARCOR S.A.,0.145,kg,10,auto,no
7790628102639,almacen.galletitas_dulces_envasadas,GALLETITAS MAURI VAINILLAS 160 GRS.,MAURI,0.16,kg,10,auto,no
7792180137128,almacen.galletitas_dulces_envasadas,GALLETITAS 9 DE ORO BRIGITTE VAINILLA C/,MOLINO CAÑUELAS S.A.C.I.F.I.A.,0.12,kg,10,auto,no
7622300829568,almacen.galletitas_dulces_envasadas,GALLETITAS VARIEDAD CHOCOLATE 300,KRAFT FOODS ARGENTIN,0.3,kg,9,auto,no
7790040287105,almacen.galletitas_dulces_envasadas,GALLETITAS POLVORITA VAINILLA 152G.,LIA,0.152,kg,9,auto,no
7790628102646,almacen.galletitas_dulces_envasadas,GALLETITAS MAURI VAINILLAS 320 GRS.,MAURI,0.32,kg,9,auto,no
7792180137135,almacen.galletitas_dulces_envasadas,GALLETITAS 9 DE ORO BRIGITTE CHOCOLATE C,MOLINO CAÑUELAS S.A.C.I.F.I.A.,0.12,kg,9,auto,no
7790040137912,almacen.galletitas_dulces_envasadas,GALLETITAS MANA CHOCOLATADA 136G PAQ-130-GR.,MANA,0.00013,kg,8,auto,no
7790040287204,almacen.galletitas_dulces_envasadas,GALLETITAS POLVORITA FRUTILLA 152G.,LIA,0.15,kg,8,auto,no
7622201740368,almacen.galletitas_dulces_envasadas,GALLETITAS OREO BAÑADAS CHOCOLATE X119G PCK-120-GR.,OREO,0.00012,kg,7,auto,no
7792180137111,almacen.galletitas_dulces_envasadas,GALLETITAS 9 DE ORO BRIGITTE VAINILLA C/,MOLINO CAÑUELAS S.A.C.I.F.I.A.,0.12,kg,7,auto,no
7794767000627,almacen.galletitas_dulces_envasadas,GALLETITAS CERAL COCO LIGHT 380GR,CERAL,0.38,kg,7,auto,no
7790040929609,almacen.galletitas_dulces_envasadas,GALLETITAS BAGLEY SURTIDO 400 GRS.,BAGLEY S.A.,0.4,kg,4,auto,no
7791787001085,almacen.galletitas_dulces_envasadas,GALLETITAS TRIO 300G. CHOCOLATINA,TRIO,0.3,kg,4,auto,no
7791324156537,almacen.galletitas_dulces_envasadas,GALLETITAS PAR-NOR COCO 400 GRS.,PAR-NOR,0.4,kg,3,auto,no
7798024290653,almacen.galletitas_dulces_envasadas,GALLETITAS SURTIDAS PRIMER PRECIO 4,TRIMAK,0.4,kg,3,auto,no
7798126075042,almacen.galletitas_dulces_envasadas,GALLETITAS OBLEA PISTACHO,SINFONIA,0.1,kg,3,auto,no
7790040262102,almacen.galletitas_dulces_envasadas,GALLETITAS DESFILE SURTIDAS 400G.,LIA,0.4,kg,2,auto,no
7790040287006,almacen.galletitas_dulces_envasadas,GALLETITAS POLVORITA CHOCOLATE 152G,LIA,0.15,kg,2,auto,no
7790040932203,almacen.galletitas_dulces_envasadas,GALLETITAS OBLEAS OPERA X 92 GR. PAQ-92-GR.,OPERA,0.092,kg,2,auto,no
7790040994904,almacen.galletitas_dulces_envasadas,GALLETITAS DULCES,PORTEÑITAS,0.139,kg,2,auto,no
7798024290684,almacen.galletitas_dulces_envasadas,GALLETITAS P.PRECIO SCONS COCO 360G,TRIMAK,0.36,kg,2,auto,no
7798122380331,almacen.galletitas_dulces_envasadas,GALLETITAS NANI 90G. VAINILLA,AR ALIMENTICIA SRL,0.09,kg,2,auto,no
7798122380348,almacen.galletitas_dulces_envasadas,GALLETITAS NANI 90G. CHOCOLATE,AR ALIMENTICIA SRL,0.09,kg,2,auto,no
7798122380584,almacen.galletitas_dulces_envasadas,GALLETITAS NANI 90G. COCO,AR ALIMENTICIA SRL,0.09,kg,2,auto,no
7798122380607,almacen.galletitas_dulces_envasadas,GALLETITAS NANI 90G. LIMON,AR ALIMENTICIA SRL,0.09,kg,2,auto,no
7790040314009,almacen.galletitas_dulces_envasadas,GALLETITAS POLVORITA CHOCOLATE 81G.,LIA,0.08,kg,1,auto,no
7798082000492,almacen.galletitas_dulces_envasadas,GALLETITAS RUEDITAS VAINILLA 180G.,CEREALES NATURALES,0.18,kg,1,auto,no
7790070562265,almacen.harina_trigo_0000_1kg,HARINA 0000 C/VITAMI,FAVOR,1,kg,2414,auto,no
7792180004871,almacen.harina_trigo_0000_1kg,HARINA 0000 ULTRA RE,PUREZ,1,kg,2317,auto,no
7790199000020,almacen.harina_trigo_0000_1kg,HARINA 0000,MORIX,1,kg,2186,auto,no
7792590000227,almacen.harina_trigo_0000_1kg,HARINA 0000,CASER,1,kg,1873,auto,no
8480017242730,almacen.harina_trigo_0000_1kg,HARINA DE TRIGO 0000,DIA,1,kg,967,auto,no
7799037060028,almacen.harina_trigo_0000_1kg,HARINA 0000 CHACABUCO X 1 KG,CHACABUCO,1,un,457,auto,no
7799044054676,almacen.harina_trigo_0000_1kg,"HARINA DE TRIGO 0000, LA ANONIMA, 1000 GR",LA ANONIMA,1,kg,179,auto,no
7799044947022,almacen.harina_trigo_0000_1kg,"HARINA DE TRIGO 0000, BEST, 1000 GR",BEST,1,kg,178,auto,no
7792180144997,almacen.harina_trigo_0000_1kg,HARINA COOPE 0000,COOPERATIVA,1,kg,154,auto,no
7798468760026,almacen.harina_trigo_0000_1kg,"HARINA DE TRIGO 0000, VICTORIA, 1000 GR",VICTORIA,1,kg,128,auto,no
7798141971541,almacen.harina_trigo_0000_1kg,HARINA P PRECIO 0000,PRIMER PRECIO,1,kg,121,auto,no
7798039600362,almacen.harina_trigo_0000_1kg,HARINA DE TRIGO 0000 COTO PAQ 1 KGM,COTO,1,kg,120,auto,no
7790070506924,almacen.harina_trigo_0000_1kg,BLFLOR HARINA 0000,BLANCAFLOR,1,kg,93,auto,no
7798153719230,almacen.harina_trigo_0000_1kg,CHECK HARINA T 0000,CHECK,1,kg,93,auto,no
7790070562210,almacen.harina_trigo_0000_1kg,HARINA 0000 FORT. BLANCAFLOR X 1KG CJA-1000-GR.,BLANCAFLOR,0.001,kg,7,auto,no
7790060012077,almacen.harina_trigo_0000_1kg,HARINA FAVORITA 0000 1 KG.,MOLINOS RIO DL.PLATA,1,kg,4,auto,no
7794270000602,almacen.harina_trigo_0000_1kg,HARINA REINHARINA 0000 1 KG.,SAGEMULLER,1,kg,4,auto,no
7798110710102,almacen.harina_trigo_0000_1kg,HARINA RAMIREZ 0000 1KG.,MOLINO HARINERO RAMI,1,kg,4,auto,no
7792180000279,almacen.harina_trigo_0000_1kg,HARINA PUREZA 0000 1 KG.,MOLINO CAÑUELAS,1,kg,3,auto,no
7790070562258,almacen.harina_trigo_000_1kg,HARINA 000 C/VITAMIN,FAVOR,1,kg,2469,auto,no
7792180139320,almacen.harina_trigo_000_1kg,HARINA 000 UR VIT D,CAÑUE,1,kg,2310,auto,no
7792590000159,almacen.harina_trigo_000_1kg,HARINA 000,CASER,1,kg,1994,auto,no
7799037060011,almacen.harina_trigo_000_1kg,HARINA DE TRIGO 000,CHACA,1,kg,1603,auto,no
7790199000013,almacen.harina_trigo_000_1kg,HARINA 000 MORIXE X 1 KG,MORIXE,1,un,1496,auto,no
8480017242723,almacen.harina_trigo_000_1kg,HARINA DE TRIGO 000,DIA,1,kg,968,auto,no
7790199604075,almacen.harina_trigo_000_1kg,HARINA FORTIVAC 000,MORIX,1,kg,967,auto,no
7792180004512,almacen.harina_trigo_000_1kg,HARINA DE TRIGO 000 PUREZA X 1 KG,PUREZA,1,un,467,auto,no
7790199604730,almacen.harina_trigo_000_1kg,"HARINA DE TRIGO 000 FUERZA, MORIXE, 1000 GR",MORIXE,1,kg,362,auto,no
7799044054669,almacen.harina_trigo_000_1kg,"HARINA DE TRIGO 000, LA ANONIMA, 1000 GR",LA ANONIMA,1,kg,183,auto,no
7799044947015,almacen.harina_trigo_000_1kg,"HARINA DE TRIGO 000, BEST, 1000 GR",BEST,1,kg,166,auto,no
7799037060103,almacen.harina_trigo_000_1kg,"HARINA DE TRIGO 000, CATRIEL, 1000 GR",CATRIEL,1,kg,156,auto,no
7792180144980,almacen.harina_trigo_000_1kg,HARINA COOPE 000,COOPERATIVA,1,kg,154,auto,no
7798141971534,almacen.harina_trigo_000_1kg,HARINA PRIMER PRECIO 000,PRIMER PRECIO,1,kg,154,auto,no
7798039600355,almacen.harina_trigo_000_1kg,HARINA DE TRIGO 000 COTO PAQ 1 KGM,COTO,1,kg,119,auto,no
7798468760019,almacen.harina_trigo_000_1kg,"HARINA DE TRIGO 000, VICTORIA, 1000 GR",VICTORIA,1,kg,117,auto,no
7790070507235,almacen.harina_trigo_000_1kg,FAVORITA HARINA 000,FAVORITA,1,kg,93,auto,no
7792180001528,almacen.harina_trigo_000_1kg,CANUELAS HARINA 000,CAÑUELAS,1,kg,93,auto,no
7798153719247,almacen.harina_trigo_000_1kg,CHECK HARINA TR 000,CHECK,1,kg,93,auto,no
7790220000043,almacen.harina_trigo_000_1kg,HARINA GRACIELA REAL 000 1KG.,JOSE MINETTI Y CIA. S.A.C.I.,1,kg,11,auto,no
7794270002583,almacen.harina_trigo_000_1kg,HARINA REINARINA 000 1 KG.,SAGEMULLER S.A.,1,kg,11,auto,no
7798110710058,almacen.harina_trigo_000_1kg,HARINA RAMIREZ 000 1 KG.,MOLINO HARINERO RAMI,1,kg,4,auto,no
7791866001364,almacen.mayonesa,MAYONESA DOY PACK,NATUR,0.5,l,2512,auto,no
7794000006072,almacen.mayonesa,MAYONESA CLASICA,HELLM,0.475,kg,2512,auto,no
7791866001203,almacen.mayonesa,MAYONESA,NATUR,0.25,l,2500,auto,no
7794000007109,almacen.mayonesa,MAYONESA LIVIANA DP,HELLM,0.475,kg,2374,auto,no
7794000006058,almacen.mayonesa,MAYONESA CLASICA,HELLM,0.95,kg,2278,auto,no
7794000006553,almacen.mayonesa,MAYONESA DE AJO,HELLM,0.25,kg,2275,auto,no
7791866003283,almacen.mayonesa,MAYONESA C ACEITE OLIVA MAYOLIVA DOY PACK X 250 CC,MAYOLIVA,1,un,2241,auto,no
7794000007093,almacen.mayonesa,MAYONESA LIVIANA DP,HELLM,0.237,l,2232,auto,no
7794000006065,almacen.mayonesa,MAYONESA CLASICA,HELLM,0.237,kg,2189,auto,no
7794000009714,almacen.mayonesa,MAYONESA PACK AHORRO,HELLM,0.275,kg,2097,auto,no
7791866001357,almacen.mayonesa,MAYONESA,NATUR,1,l,1904,auto,no
7794000007086,almacen.mayonesa,MAYONESA LIVIANA DP,HELLM,0.95,l,1720,auto,no
7798146138178,almacen.mayonesa,MAYONESA DP,HEINZ,0.35,kg,1649,auto,no
7794000008915,almacen.mayonesa,MAYONESA PICANTE,HELLM,0.25,kg,1614,auto,no
7794000009431,almacen.mayonesa,MAYONESA SABOR ASADO,HELLM,0.25,l,1584,auto,no
7791620187662,almacen.mayonesa,MAYONESA POUCH,DANIC,0.5,kg,1579,auto,no
7792180142016,almacen.mayonesa,MAYONESA,CAÑUE,0.25,kg,1554,auto,no
7792180142009,almacen.mayonesa,MAYONESA,CAÑUE,0.5,kg,1534,auto,no
7794000005150,almacen.mayonesa,MAYONESA REC TIP CAS,HELLM,0.232,kg,1291,auto,no
7798146138864,almacen.mayonesa,MAYONESA LIGHT DP,HEINZ,0.35,kg,1285,auto,no
7790130003646,almacen.mayonesa,"MAYONESA SABOR AJO, LIVIAN, 250 CM3",LIVIAN,0.25,l,1221,auto,no
7790130003622,almacen.mayonesa,MAYONESA ORIGINAL,LIVIA,0.5,kg,1182,auto,no
7790130003660,almacen.mayonesa,"MAYONESA SABOR AHUMADO, LIVIAN, 250 CM3",LIVIAN,0.25,l,1182,auto,no
7790130002748,almacen.mayonesa,MAYONESA ORIG S/TACC,MENOY,0.1,kg,1166,auto,no
7790130002755,almacen.mayonesa,MAYONESA ORI S/TACC,MENOY,0.25,kg,1166,auto,no
7791866000572,almacen.mayonesa,MAYONESA LIVIANA CADA DIA DOY PACK X 500 GRS,CADA DIA,1,un,1130,auto,no
7790130002762,almacen.mayonesa,MAYONESA ORI S/TACC,MENOY,0.5,kg,1114,auto,no
7790130003653,almacen.mayonesa,MAYONESA D/OLIVA LIVIAN DOY 235 GRM,LIVIAN,0.235,kg,1076,auto,no
7790130002786,almacen.mayonesa,MAYONESA LIGHT S/TAC,MENOY,0.25,kg,1040,auto,no
7790130003554,almacen.mayonesa,MAYONESA EQUILIBRIO,LIVIA,0.5,kg,1027,auto,no
7790130002793,almacen.mayonesa,MAYONESA LIGHT S/TAC,MENOY,0.5,l,1012,auto,no
8480017204899,almacen.mayonesa,MAYONESA,DIA,0.235,kg,968,auto,no
8480017204912,almacen.mayonesa,MAYONESA,DIA,0.846,kg,968,auto,no
8480017204905,almacen.mayonesa,MAYONESA EN BOLSA,DIA,0.5,kg,967,auto,no
7791620187723,almacen.mayonesa,MAYONESA D FIESTA X 237 GRS,FESTA,1,un,881,auto,no
7791866001197,almacen.mayonesa,MAYONESA NATURA DOY PACK X 125 GRS,NATURA,1,un,812,auto,no
7790580135454,almacen.mayonesa,MAYONESA LA CAMPAGNOLA X500GR DOY-500-GR.,LA CAMPAGNOLA,0.0005,kg,798,auto,no
7790580135461,almacen.mayonesa,MAYONESA LA CAMPAGNOLA X250GR DOY-250-GR.,LA CAMPAGNOLA,0.00025,kg,792,auto,no
7791620187730,almacen.mayonesa,MAYONESA D FIESTA X500ML DOY-500-GR.,D'FIESTA,0.0005,kg,744,auto,no
7791866001579,almacen.mayonesa,MAYONESA MAYOLIVA PCH-460-GR.,MAYOLIVA,0.455,kg,720,auto,no
7791866000558,almacen.mayonesa,MAYONESA CADA DIA DOY-250-GR.,CADA DIA,0.00025,kg,673,auto,no
7794000005143,almacen.mayonesa,MAYONESA HELLMANNS TIPO CASERA X445G DOY-500-GR.,HELLMANN'S,0.0005,kg,662,auto,no
7798146139090,almacen.mayonesa,"MAYONESA C/ AJO PET, TAU, 300 GR",TAU,0.3,kg,605,auto,no
7791620187655,almacen.mayonesa,MAYONESA DANICA DOY PACK X 250 CC,DANICA,1,un,551,auto,no
7798146138185,almacen.mayonesa,MAYONESA CON LIMON HEINZ DP X 200 GRS,HEINZ,1,un,491,auto,no
7798146139106,almacen.mayonesa,"MAYONESA PICANTE PET, TAU, 300 GR",TAU,0.3,kg,423,auto,no
7794000006089,almacen.mayonesa,"MAYONESA CLASICA PET, HELLMANNS, 320 GR",HELLMANNS,0.32,kg,411,auto,no
7798146138857,almacen.mayonesa,MAYONESA CON LIMON LIGHT HEINZ DP X 200 GRS,HEINZ,1,un,382,auto,no
7794000008922,almacen.mayonesa,MAYONESA PICANTE HELLMANNS BOT 340 GRM,HELLMANNS,0.34,kg,374,auto,no
7791620187679,almacen.mayonesa,"MAYONESA, DANICA, 1000 GR",DANICA,1,kg,362,auto,no
7790580135430,almacen.mayonesa,MAYONESA LIGHT BC LA CAMPAGNOLA X 1 KG,BC LA CAMPAGNOLA,1,un,354,auto,no
7791620187747,almacen.mayonesa,"MAYONESA, D FIESTA, 1000 GR",D FIESTA,1,kg,350,auto,no
7794000003408,almacen.mayonesa,"MAYONESA RECETA TIPO CASERA PET, HELLMANNS, 320 GR",HELLMANNS,0.32,kg,334,auto,no
7790130003615,almacen.mayonesa,"MAYONESA ORIGINAL, LIVIAN, 250 CM3",LIVIAN,0.25,l,265,auto,no
7501003115003,almacen.mayonesa,ADEREZO DE MAYONESA C JALAPENO HERDEZ X300 GRS,HERDEZ,1,un,246,auto,no
7501003114952,almacen.mayonesa,ADEREZO DE MAYONESA SABOR GUACAMOLE HERDEZ X 305 G,HERDEZ,1,un,232,auto,no
7798126290896,almacen.mayonesa,MAYONESA ARYTZA AHUMADA SIN TACC X340GR FCO-348-GR.,ARYTZA,0.00035,kg,222,auto,no
7791866000589,almacen.mayonesa,MAYONESA CADA DIA LIVIANA POU 950 GRM,CADA DIA,0.95,kg,213,auto,no
7798126290940,almacen.mayonesa,MAYONESA ARYTZA CON AJO 340GR FCO-340-GR.,ARYTZA,0.34,kg,195,auto,no
7798015650589,almacen.mayonesa,MAYONESA FCO-0.180-KG,SANTA MARIA,0.18,kg,189,auto,no
7798146139113,almacen.mayonesa,SALSA MAYONESA C/CHIMICHURRI TAU PET 300 GRM,TAU,0.3,kg,187,auto,no
7798131061870,almacen.mayonesa,MAYONESA ORGANICA X325G PAMPAGOURMET FCO-340-GR.,PAMPA GOURMET,0.34,kg,177,auto,no
7501003115010,almacen.mayonesa,ADEREZO D/MAYONESA CHILPOTLE HERDEZ POT 310 GRM,HERDEZ,0.31,kg,172,auto,no
7798131061535,almacen.mayonesa,MAYONESA ORGANICA X325G PAMPAGOURMET FCO-340-GR.,PAMPA GOURMET,0.34,kg,150,auto,no
7798146139359,almacen.mayonesa,ADEREZO MAYONESA C/ACE.OLIVA TAU PET 290 GRM,TAU,0.29,kg,135,auto,no
7794000007116,almacen.mayonesa,MAYONESA LIVIANA HELLMANN'S BOT 320 GRM,HELLMANNS,0.32,kg,128,auto,no
7790130003639,almacen.mayonesa,MAYONESA ORIGINAL LIVIAN DOY 846 GRM,LIVIAN,0.846,kg,114,auto,no
7790130003547,almacen.mayonesa,MAYONESA EQUILIBRIO LIVIAN DOY 235 GRM,LIVIAN,0.235,kg,106,auto,no
7792180142627,almacen.mayonesa,MAYONESA,CA#UELAS,0.125,l,94,auto,no
2056050000000,almacen.mayonesa,MAYONESA DE AVE,NUESTRA COCINA,1,kg,93,auto,no
7790580137595,almacen.mayonesa,MAYONESA LA CAMPAGNOLA X125GR DOY-125-GR.,LA CAMPAGNOLA,0.00013,kg,62,auto,no
7792180145697,almacen.mayonesa,MAYONESA CAÑUELAS POU 1000 GRM,CAÑUELAS,1,kg,54,auto,no
7798015650480,almacen.mayonesa,MAYONESA FCO-0.180-KG,SANTA MARIA,0.18,kg,41,auto,no
7794000006096,almacen.mayonesa,MAYONESA HELLMANNS SIN TACC SACH X 118GR,HELLMANN'S,0.118,kg,34,auto,no
7791620002255,almacen.mayonesa,MAYONESA D´FIESTA SACHET 100GR,DANICA,0.1,kg,24,auto,no
7792900991023,almacen.mayonesa,MAYONESA DP,DOS ANCLAS,0.2,kg,7,auto,no
7790080060102,almacen.mayonesa,MAYONESA SANCOR X120G.,,0.12,kg,3,auto,no
7791866000527,almacen.mayonesa,MAYONESA CADA DIA LIGHT X250GRS,,0.25,kg,3,auto,no
7791866000596,almacen.mayonesa,MAYONESA CADA DIA LIGHT X500GRS,,0.5,kg,3,auto,no
7793360131547,almacen.mermelada,MERMELADA CIRUELA BC,LA CA,0.39,kg,2365,auto,no
7793360131516,almacen.mermelada,MERMELADA DURAZNO BC,LACAM,0.39,kg,2362,auto,no
7790580132163,almacen.mermelada,MERMELADA DURAZNO,ARCOR,0.454,kg,2345,auto,no
7793360131530,almacen.mermelada,MERMELADA FRUTILLA BC LA CAMPAGNOLA X 390 GRS,BC LA CAMPAGNOLA,1,un,2339,auto,no
7790580132170,almacen.mermelada,MERMELADA DAMASCO,ARCOR,0.454,kg,2287,auto,no
7793360131400,almacen.mermelada,MERMELADA DE DURAZNO,CAMPA,0.454,kg,2260,auto,no
7790580123437,almacen.mermelada,MERMELADA CIRUELA,ARCOR,0.454,kg,2242,auto,no
7793360131523,almacen.mermelada,MERMELADA DAMASCO,BC,0.39,kg,2233,auto,no
7790580132224,almacen.mermelada,MERMELADA DURAZNO LIGHT ARCOR X 390 GRS,ARCOR,1,un,2159,auto,no
7790580132187,almacen.mermelada,MERMELADA FRUTILLA,ARCOR,0.454,kg,2146,auto,no
7790580132262,almacen.mermelada,MERMELADA NARANJA LIGHT ARCOR X 390 GRS,ARCOR,1,un,2129,auto,no
7793360131561,almacen.mermelada,MERMELADA ARANDANO,BC,0.39,kg,2119,auto,no
7790580132255,almacen.mermelada,MERMELADA FRUTILLA LIGHT ARCOR X 390 GRS,ARCOR,1,un,2097,auto,no
7793360131554,almacen.mermelada,MERMELADA NARANJA BC,BC,0.39,kg,2020,auto,no
7790580132194,almacen.mermelada,MERMELADA NARANJA,ARCOR,0.454,kg,2007,auto,no
7793360131424,almacen.mermelada,MERMELADA DE CIRUELA,LA CA,0.454,kg,1925,auto,no
7793360131431,almacen.mermelada,MERMELADA NARANJA,CAMPA,0.454,kg,1667,auto,no
7790580132248,almacen.mermelada,"MERMELADA CIRUELA B.CALORIAS, ARCOR, 390 GR",ARCOR,0.39,kg,1572,auto,no
7791113003356,almacen.mermelada,MERMELADA DURAZNO,EMETH,0.42,kg,1555,auto,no
7790580132231,almacen.mermelada,MERMELADA LIGHT ARCOR DAMASCO 390GR FCO-390-GR.,ARCOR,0.39,kg,1511,auto,no
7793046008415,almacen.mermelada,MERMELADA DURAZNO,DULCO,0.454,kg,1508,auto,no
7793360131417,almacen.mermelada,MERMELADA DE FRUTILL,LA CA,0.454,kg,1508,auto,no
7790580121303,almacen.mermelada,MERMELADA DE DURAZNO S AZUCAR ARCOR X 390 GRS,ARCOR,1,un,1483,auto,no
7791113004056,almacen.mermelada,MERMELADA CIRUELA,EMETH,0.42,kg,1378,auto,no
7791113001215,almacen.mermelada,MERMELADA DURAZ LIGH,EMETH,0.42,kg,1306,auto,no
7790580148973,almacen.mermelada,MERMELADA FRUTOS R,BC,0.39,kg,1295,auto,no
7793046008491,almacen.mermelada,MERMELADA FRUTILLA,DULCO,0.454,kg,1266,auto,no
7791113003783,almacen.mermelada,MERMELADA FRUILLA,EMETH,0.42,kg,1210,auto,no
7791113001239,almacen.mermelada,MERMELADA FRUTILLA LIGHT EMETH POTE X 420 GRS,EMETH,1,un,1187,auto,no
7793360131615,almacen.mermelada,MERMELADA MEMBRILLO,BC,0.39,kg,1135,auto,no
7793360131462,almacen.mermelada,MERMELADA ARANDAN LC,LACAM,0.454,kg,1109,auto,no
7791113007248,almacen.mermelada,MERMELADA DE ARANDANOS EMETH POT 420 GRM,EMETH,0.42,kg,1103,auto,no
7798132921128,almacen.mermelada,MERMELADA LIGHT DURA,CANAL,0.39,kg,1050,auto,no
7798132921135,almacen.mermelada,MERMELADA LIGHT FRUT,CANAL,0.39,kg,1045,auto,no
8480017305060,almacen.mermelada,MERMELADA DURAZNO,DIA,0.454,kg,968,auto,no
8480017107091,almacen.mermelada,MERMELADA FRAMBUESA,DIA,0.454,kg,967,auto,no
8480017137661,almacen.mermelada,MERMELADA D/ARANDANO,DIA,0.454,kg,967,auto,no
8480017305084,almacen.mermelada,MERMELADA DE CIRUELA,DIA,0.454,kg,967,auto,no
